date,forecast,lower_bound,upper_bound
2020-11-22 12:00:00+00:00,210.98640946915083,-7143.518603976418,7565.49142291472
2020-11-22 13:00:00+00:00,210.719897282284,-7145.128386322768,7566.568180887337
2020-11-22 14:00:00+00:00,211.88511973574916,-7145.306188775591,7569.076428247089
2020-11-22 15:00:00+00:00,215.6960198736407,-7142.838068425074,7574.230108172355
2020-11-22 16:00:00+00:00,221.89653946550033,-7137.980083635841,7581.773162566842
2020-11-22 17:00:00+00:00,222.5649724516552,-7138.653940601604,7583.783885504914
2020-11-22 18:00:00+00:00,219.72187021846173,-7142.8390880699235,7582.282828506847
2020-11-22 19:00:00+00:00,215.76192700389876,-7148.140831936621,7579.664685944418
2020-11-22 20:00:00+00:00,212.47115019363213,-7152.773164949702,7577.715465336965
2020-11-22 21:00:00+00:00,210.75149331556545,-7155.834133714815,7577.337120345946
2020-11-22 22:00:00+00:00,207.71401379816254,-7160.212680936928,7575.640708533253
2020-11-22 23:00:00+00:00,204.6857593019906,-7164.5817590887655,7573.953277692746
2020-11-23 00:00:00+00:00,201.85294796389007,-7168.761682019421,7572.467577947201
2020-11-23 01:00:00+00:00,199.4576472717409,-7172.505082696211,7571.420377239692
2020-11-23 02:00:00+00:00,198.41726312445215,-7174.893396886906,7571.72792313581
2020-11-23 03:00:00+00:00,200.39007705322746,-7174.268271372808,7575.048425479263
2020-11-23 04:00:00+00:00,204.96671008085315,-7171.039080814401,7580.972500976107
2020-11-23 05:00:00+00:00,211.1145593323699,-7166.238427945637,7588.467546610377
2020-11-23 06:00:00+00:00,214.96609442257207,-7163.733843269421,7593.666032114566
2020-11-23 07:00:00+00:00,216.40136588620862,-7163.645276384621,7596.448008157038
2020-11-23 08:00:00+00:00,216.47030804423235,-7164.9227931047735,7597.863409193238
2020-11-23 09:00:00+00:00,215.64518250742157,-7167.094131953528,7598.384496968371
2020-11-23 10:00:00+00:00,214.09863185411055,-7169.986650486859,7598.18391419508
2020-11-23 11:00:00+00:00,212.88250007617893,-7172.548504847075,7598.313504999433
2020-11-23 12:00:00+00:00,211.49060357215788,-7175.28587876971,7598.267085914025
2020-11-23 13:00:00+00:00,211.22409138529105,-7176.897623345462,7599.3458061160445
2020-11-23 14:00:00+00:00,212.3893138387562,-7177.077388384975,7601.856016062488
2020-11-23 15:00:00+00:00,216.20021397664775,-7174.6112309778555,7607.01165893115
2020-11-23 16:00:00+00:00,222.40073356850738,-7169.755209488137,7614.556676625151
2020-11-23 17:00:00+00:00,223.06916655466225,-7170.431030108948,7616.569363218272
2020-11-23 18:00:00+00:00,220.22606432146878,-7174.61814158727,7615.070270230207
2020-11-23 19:00:00+00:00,216.2661211069058,-7179.921849818334,7612.454092032146
2020-11-23 20:00:00+00:00,212.97534429663918,-7184.556147549571,7610.506836142849
2020-11-23 21:00:00+00:00,211.2556874185725,-7187.619081386047,7610.130456223191
2020-11-23 22:00:00+00:00,208.2182079011696,-7191.999594032148,7608.436009834488
2020-11-23 23:00:00+00:00,205.18995340499765,-7196.370637960018,7606.750544770014
2020-11-24 00:00:00+00:00,202.35714206689713,-7200.552517510511,7605.266801644305
2020-11-24 01:00:00+00:00,199.96184137474796,-7204.297873366889,7604.221556116384
2020-11-24 02:00:00+00:00,198.9214572274592,-7206.688142988124,7604.531057443043
2020-11-24 03:00:00+00:00,200.8942711562345,-7206.064973259828,7607.8535155722975
2020-11-24 04:00:00+00:00,205.4709041838602,-7202.837738848393,7613.779547216114
2020-11-24 05:00:00+00:00,211.61875343537696,-7198.039042487584,7621.276549358337
2020-11-24 06:00:00+00:00,215.47028852557912,-7195.5364146797365,7626.476991730895
2020-11-24 07:00:00+00:00,216.90555998921567,-7195.449805023136,7629.260925001567
2020-11-24 08:00:00+00:00,216.9745021472394,-7196.729279330729,7630.678283625207
2020-11-24 09:00:00+00:00,216.14937661042862,-7198.902576125576,7631.201329346433
2020-11-24 10:00:00+00:00,214.6028259571176,-7201.79705296307,7631.002704877305
2020-11-24 11:00:00+00:00,213.38669417918598,-7204.360865984931,7631.134254343302
2020-11-24 12:00:00+00:00,211.99479767516493,-7207.100198926107,7631.089794276436
2020-11-24 13:00:00+00:00,211.7282854882981,-7208.713902876716,7632.170473853312
2020-11-24 14:00:00+00:00,212.89350794176326,-7208.895627646817,7634.682643530344
2020-11-24 15:00:00+00:00,216.7044080796548,-7206.431430325433,7639.840246484743
2020-11-24 16:00:00+00:00,222.90492767151443,-7201.57736927602,7647.3872246190485
2020-11-24 17:00:00+00:00,223.5733606576693,-7202.255150691126,7649.401872006465
2020-11-24 18:00:00+00:00,220.73025842447583,-7206.444223317149,7647.904740166102
2020-11-24 19:00:00+00:00,216.77031520991287,-7211.74989304875,7645.290523468576
2020-11-24 20:00:00+00:00,213.47953839964623,-7216.386152632774,7643.345229432066
2020-11-24 21:00:00+00:00,211.75988152157956,-7219.451048673713,7642.970811716872
2020-11-24 22:00:00+00:00,208.72240200417664,-7223.833523875378,7641.278327883731
2020-11-24 23:00:00+00:00,205.6941475080047,-7228.20653070934,7639.594825725349
2020-11-25 00:00:00+00:00,202.86133616990418,-7232.390364049621,7638.11303638943
2020-11-25 01:00:00+00:00,200.466035477755,-7236.1376722618215,7637.069743217332
